,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,User,Text,Date,Hashtags
5831,11302,12194,13179,13179,DDNewsHindi,शिमला ज़िले के निवासी कुन्दन लाल ने #Lockdown के दौरान नि:शुल्क राशन के लिए केंद्र सरकार का आभार जताया #GareebKalyanForCOVID19 #IndiaFightsCOVID19 #COVID19 ,2020-05-31 14:10:00+00:00,#Lockdown #GareebKalyanForCOVID19 #IndiaFightsCOVID19 #COVID19
5850,11340,12233,13218,13218,NewsOfKashmir,The Jammu and Kashmir administration on Sunday extended the coronavirus lockdown until June 8 and said the Centre’s new guidelines on some relaxations require a fresh assessment of the spread of #COVID19 in the Union Territory.,2020-05-31 14:00:23+00:00,#COVID19
5895,11428,12328,13319,13319,primenewstime1,"The Chairman, Railway Board, Shri Vinod Kumar Yadav addressing a press conference on the actions taken, preparedness and update during COVID-19 lockdown, in New Delhi on May 29, 2020. @RailMinIndia #covid19 #Covid",2020-05-31 13:34:10+00:00,#covid19 #Covid
5913,11464,12370,13366,13366,hwnewsmarathi,‘अनलॉक १’मध्ये राज्य सरकार तीन टप्प्यात निर्बंध हटवण्यास सुरुवात होणार | HW Marathi https://is.gd/2hsWWv | #HWnewsmarathi #Maharashtra #CoronaVirus #Lockdown #UddhavThackeray #CoronavirusLockdown #COVID19 #Lockdown5 #UNLOCK1,2020-05-31 13:19:01+00:00,#HWnewsmarathi #Maharashtra #CoronaVirus #Lockdown #UddhavThackeray #CoronavirusLockdown #COVID19 #Lockdown5 #UNLOCK1
5930,11497,12406,13406,13406,airnews_Chennai,#BREAKING || தமிழகத்தில் இதுவரை கோவிட்-19-னால் உயிரிழந்தவர்களின் எண்ணிக்கை 173-ஆக அதிகரித்துள்ளது - மாநில மக்கள் நல்வாழ்வுத்துறை. #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN,2020-05-31 13:06:39+00:00,#BREAKING #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN
5931,11499,12408,13408,13408,airnews_Chennai,#BREAKING || தமிழகத்தில் இன்று ஒரே நாளில் 13 பேர் உயிரிழப்பு - மாநில மக்கள் நல்வாழ்வுத்துறை. #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN,2020-05-31 13:06:30+00:00,#BREAKING #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN
5932,11501,12411,13411,13411,pennewstweet,Haryana: 2179 kg drugs seized during lockdown #Chandigarh #Coronavirusindia #COVID19 #COVID19India #CoronaVirus #COVID_19 #COVID19outbreak #IndiaFightsCoronavirus #CoronavirusPandemic #StayHomeStaySafe,2020-05-31 13:06:11+00:00,#Chandigarh #Coronavirusindia #COVID19 #COVID19India #CoronaVirus #COVID_19 #COVID19outbreak #IndiaFightsCoronavirus #CoronavirusPandemic #StayHomeStaySafe
5933,11503,12413,13414,13414,airnews_Chennai,#TNCoronaUpdate: கோவிட்-19 தொற்று அடைந்தவர்களில் இதுவரை 57.12 % குணமடைந்துள்ளனர். #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN,2020-05-31 13:05:46+00:00,#TNCoronaUpdate #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN
5934,11505,12415,13416,13416,airnews_Chennai,"#BREAKING || தமிழகத்தில் தற்போது வரை கோவிட்-19 க்கான சிகிச்சை பெற்று வருபவர்களின் எண்ணிக்கை 9,400 - மாநில மக்கள் நல்வாழ்வுத்துறை. #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN",2020-05-31 13:05:20+00:00,#BREAKING #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN
5935,11507,12417,13418,13418,airnews_Chennai,"#BREAKING || தமிழகத்தில் கோவிட்-19 க்கான ரத்த பரிசோதனை இன்று மட்டும் 12,049 பேருக்கு செய்யப்பட்டுள்ளது - மாநில மக்கள் நல்வாழ்வுத்துறை. #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN",2020-05-31 13:05:03+00:00,#BREAKING #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN
5936,11509,12419,13421,13421,airnews_Chennai,"#BREAKING || தமிழகத்தில் கோவிட்-19-னால் பாதித்தவர்களில் இதுவரை 12,757-பேர் குணமடைந்து வீடு திரும்பியுள்ளனர் - மாநில மக்கள் நல்வாழ்வுத்துறை. #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN",2020-05-31 13:04:36+00:00,#BREAKING #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #TN
5937,11511,12421,13423,13423,airnews_Chennai,"BREAKING || தமிழகத்தில் கோவிட்-19 தொற்றால் பாதிக்கப்பட்டோர் எண்ணிக்கை 22,333 ஆக அதிகரித்துள்ளது - மாநில மக்கள் நல்வாழ்வுத்துறை. #AIRNews #Corona #CoronaVirus #Covid19 #IndiafightsCorona #TN_Together_AgainstCorona #Lockdown",2020-05-31 13:04:12+00:00,#AIRNews #Corona #CoronaVirus #Covid19 #IndiafightsCorona #TN_Together_AgainstCorona #Lockdown
5946,11529,12441,13445,13445,manoramanews,ഇതര സംസ്ഥാനത്ത് നിന്ന് പാസില്ലാതെ ആളുകള്‍ക്ക് അതിര്‍ത്തി കടന്നുവരാമെന്നുള്ള കേന്ദ്രനിര്‍ദേശത്തിലാണ് സംസ്ഥാനത്തിന് കൂടുതല്‍ വിയോജിപ്പുള്ളത് #Lockdown #Covid19 ,2020-05-31 12:59:53+00:00,#Lockdown #Covid19
5969,11574,12488,13494,13494,publictvnews,"ಇಂದು 299 ಮಂದಿಗೆ ಕೊರೊನಾ- ರಾಜ್ಯದಲ್ಲಿ ಸೋಂಕಿತರ ಸಂಖ್ಯೆ 3221ಕ್ಕೇರಿಕೆ -ರಾಯಚೂರು 83, ಯಾದಗಿರಿ 44, ಬೀದರ್ 33, https://tinyurl.com/y9wrb7qg #CoronaVirus #COVID19 #LockDown5pointO #Lockdown #CoronaLockdown #Karnataka",2020-05-31 12:46:23+00:00,#CoronaVirus #COVID19 #LockDown5pointO #Lockdown #CoronaLockdown #Karnataka
6002,11638,12561,13573,13573,rajdhaniupdate,"#Lockdown5: योगी सरकार ने जारी की गाइडलाइन, देखें UP में क्‍या खुलेगा व क्‍या रहेगा बंद https://rajdhaniupdate.com/yogi-sarkar-nay-jari-ki-guideline-dekhay/ via @rajdhaniupdate #Unlock1 #Lockdown5 #30Days #YogiSarkar #COVID19 #Lockdown #30June #Coronavirus #Uttarpradesh #UP #YogiSarkar",2020-05-31 12:19:14+00:00,#Lockdown5 #Unlock1 #Lockdown5 #30Days #YogiSarkar #COVID19 #Lockdown #30June #Coronavirus #Uttarpradesh #UP #YogiSarkar
6011,11654,12580,13595,13595,DDNewsGujarati,મહારાષ્ટ્ર સરકારે 30 જૂન સુધી #Lockdown વધાર્યુ રાત્રે 9 વાગ્યાથી સવારે 5 વાગ્યા સુધી આવશ્યક ચીજો અને સેવાઓ સિવાય તમામ ગતિવિધિઓ પર પ્રતિબંધ રહેશે #IndiaFightsCOVID19 #COVID19 #Maharashtra #lockdownindia #MaharashtraFightsCorona #maharashtralockdown,2020-05-31 12:11:36+00:00,#Lockdown #IndiaFightsCOVID19 #COVID19 #Maharashtra #lockdownindia #MaharashtraFightsCorona #maharashtralockdown
6019,11670,12598,13616,13616,pennewstweet,Nagaland COVID-19 cases increase to 43 #Nagaland #nagalandagainstcovid19 #COVID19 #Covid_19india #coronavirusindia #CoronavirusPandemic #CoronavirusLockdown #Lockdown #lockdownindia,2020-05-31 12:04:22+00:00,#Nagaland #nagalandagainstcovid19 #COVID19 #Covid_19india #coronavirusindia #CoronavirusPandemic #CoronavirusLockdown #Lockdown #lockdownindia
6036,11701,12631,13652,13652,DDNewsUP,#IndiaFightsCorona: Let us follow basic preventive measures to stop the spread of #COVID19. Share this information and help us to help you. #StayAtHome #StayAwareStaySafe #CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown #COVID2019,2020-05-31 11:55:25+00:00,#IndiaFightsCorona #COVID19 #StayAtHome #StayAtHome #StayAwareStaySafe #CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown #COVID2019
6037,11703,12633,13654,13654,airnewsalerts,Haryana Police seizes a total of 2179 kgs of narcotic substances worth crores of rupees during the #COVID19 lockdown from across the State.,2020-05-31 11:54:30+00:00,#COVID19
6049,11726,12661,13685,13685,SkyNews,"""These changes are coming to soon."" Greater Manchester mayor @AndyBurnhamGM says he's worried lockdown in England is being eased ""too fast"" and people are being ""lulled into a false sense of security."" #COVID19 latest https://trib.al/zXEnlMr",2020-05-31 11:45:20+00:00,#COVID19
6051,11730,12665,13690,13690,airnews_Chennai,திருப்பத்தூர் மாவட்டம் வாணியம்பாடியில் ஊரடங்கு உத்தரவால் பாதிக்கப்பட்ட மக்களுக்கு தொழிலாளர் நலத்துறை அமைச்சர் நிலோபர் கபில் நலத்திட்ட உதவிகளை வழங்கினார். #TamilNadu #Unlock1 #LockDown #Lockdown5 #unlockone #StaySafe #Corona #Covid19 #Covid19India #TN,2020-05-31 11:44:09+00:00,#TamilNadu #Unlock1 #LockDown #Lockdown5 #unlockone #StaySafe #Corona #Covid19 #Covid19India #TN
6055,11738,12674,13700,13700,NewsMobileIndia,#Maharashtra Government extends the #COVID19 lockdown till 30th June in the state. Movement of individuals to remain strictly prohibited between 9 pm to 5 am except for essential activities. ,2020-05-31 11:42:24+00:00,#Maharashtra #COVID19
6059,11744,12681,13707,13707,airnews_Chennai,வேலூர் மாவட்ட எல்லைக்கு உட்பட்ட பாலாறு பகுதியில் சீமை கருவேல மரங்களை அகற்ற பட்டதால் தெளிவாக காணப்படும் பாலாறு. #TamilNadu #Unlock1 #LockDown #Lockdown5 #unlockone #StaySafe #Corona #Covid19 #Covid19India #TN #Vellore,2020-05-31 11:38:42+00:00,#TamilNadu #Unlock1 #LockDown #Lockdown5 #unlockone #StaySafe #Corona #Covid19 #Covid19India #TN #Vellore
6090,11802,12743,13775,13775,thenews_intl,"The #country has so far reported more than 69,400 #COVID19 cases with doctors and health experts warning that the number of #coronavirus cases will continue to rise unless a strict #lockdown is not imposed. #TheNews",2020-05-31 11:24:27+00:00,#country #COVID19 #coronavirus #lockdown #TheNews
6093,11808,12749,13781,13781,pennewstweet,Mah: Two more COVID-19 cases found in Sangli #Maharashtra #Sangli #maharashtralockdown #MaharashtraFightsCorona #COVID19 #Covid_19india #coronavirusindia #CoronavirusPandemic #CoronavirusLockdown #Lockdown #lockdownindia #StayHome,2020-05-31 11:23:01+00:00,#Maharashtra #Sangli #maharashtralockdown #MaharashtraFightsCorona #COVID19 #Covid_19india #coronavirusindia #CoronavirusPandemic #CoronavirusLockdown #Lockdown #lockdownindia #StayHome #StayHome
6105,11832,12776,13810,13810,DDNewsHindi,चित्रकूट के संजय तिवारी ने #Lockdown के दौरान प्रधानमंत्री ग़रीब कल्याण योजना के तहत मिल रहे राशन के लिए केंद्र सरकार का आभार व्यक्त किया #GareebKalyanForCOVID19 #IndiaFightsCOVID19 #COVID19 ,2020-05-31 11:13:50+00:00,#Lockdown #GareebKalyanForCOVID19 #IndiaFightsCOVID19 #COVID19
6107,11836,12781,13815,13815,publictvnews,ಲಾಕ್‍ಡೌನ್ 5.0- ರಾಜ್ಯ ಸರ್ಕಾರದ ಮಾರ್ಗಸೂಚಿ ಪ್ರಕಟ – ರಾಜ್ಯದಲ್ಲಿ ಏನಿರುತ್ತೆ? ಏನಿರಲ್ಲ? https://tinyurl.com/ybfscrkf #CoronaVirus #COVID19 #LockDown5pointO #Lockdown #CoronaLockdown #Karnataka #CMYeddyurappa,2020-05-31 11:10:57+00:00,#CoronaVirus #COVID19 #LockDown5pointO #Lockdown #CoronaLockdown #Karnataka #CMYeddyurappa
6132,11886,12834,13872,13872,sandeshnews,"1લી જૂન 2020થી બદલાઈ જશે આ નિયમો, તમારા જીવન પર કરશે સીધી અસર જાણો સમગ્ર માહિતી: https://bit.ly/2TULtZr #Coronavirus #Covid19 #Lockdown #Airline",2020-05-31 10:53:44+00:00,#Coronavirus #Covid19 #Lockdown #Airline
6139,11900,12850,13891,13891,news24tvchannel,J&K govt extended lockdown4 restrictions upto June 8th in #Jammu and #Kashmir. No further relaxations in #COVID19 lockdown for people of J&amp;K so far. #JammuKashmir #Lockdown5 @asifsuhaf,2020-05-31 10:48:44+00:00,#Jammu #Kashmir #COVID19 #JammuKashmir #Lockdown5
6142,11906,12856,13898,13898,airnews_gkp,"#मेरठ में #covid19 के कारण हुए #lockdown के समय इंडियन मेडिकल एसोसिएशन के डॉक्टर #CoronaWarriors के रूप में बस स्टैंड पर श्रमिकों को खाना वितरित कर रहे हैं । रिपोर्ट : संगीता श्रीवास्तव, मेरठ",2020-05-31 10:46:36+00:00,#covid19 #lockdown #CoronaWarriors
6153,11927,12879,13922,13922,eenadulivenews,వాళ్లకి కరోనా ఓ ఆదాయ వనరు! #Coronavirus #Covid19 #Lockdown #Hairstyle #Kenya,2020-05-31 10:40:00+00:00,#Coronavirus #Covid19 #Lockdown #Hairstyle #Kenya
6182,11984,12940,13989,13989,DynamiteNews_,"COVID19 lockdown to continue till 30th une in the state. Religious places, hotels, restaurants and shopping malls to reopen from 8th June: UP Additional Chief Secretary (Home), Awanish Awasthi #Unlock1",2020-05-31 10:21:34+00:00,#Unlock1
6185,11990,12946,13995,13995,News90Degree,"COVID19 lockdown to continue till 30th june in the state. Religious places, hotels, restaurants and shopping malls to reopen from 8th June: UP Additional Chief Secretary (Home), Awanish Awasthi #Unlock1 #COVID19Pandemic #CoronavirusLockdown #UttarPradesh",2020-05-31 10:19:48+00:00,#Unlock1 #COVID19Pandemic #CoronavirusLockdown #UttarPradesh
6196,12012,12970,14022,14022,NewsMobileIndia,#COVID19 | #Lockdown taught me what I was unable to learn in 78 years: #AmitabhBachchan @SrBachchan,2020-05-31 10:10:57+00:00,#COVID19 #Lockdown #AmitabhBachchan
6216,12052,13015,14070,14070,JK247News,The Nepal government has extended the nationwide lockdown until June 14 amid a surge in the number of #COVID19 cases. #nepal #lockdown #extension,2020-05-31 09:55:51+00:00,#COVID19 #nepal #lockdown #extension
6223,12066,13032,14090,14090,pennewstweet,COVID-19 lockdown: PM expresses concern over migrants' plight #NewDelhi #NarendraModi #Coronavirusindia #COVID19 #COVID19India #CoronaVirus #COVID_19 #COVID19outbreak #IndiaFightsCoronavirus #CoronavirusPandemic #StayHomeStaySafe,2020-05-31 09:50:19+00:00,#NewDelhi #NarendraModi #Coronavirusindia #COVID19 #COVID19India #CoronaVirus #COVID_19 #COVID19outbreak #IndiaFightsCoronavirus #CoronavirusPandemic #StayHomeStaySafe
6291,12197,13181,14259,14259,RTUKnews,“I wouldn't euthanize animals unless it was an absolute last resort.” #Borth Zoo in western #Wales is struggling to survive the economic impacts of the #COVID19 lockdown. ,2020-05-31 09:02:00+00:00,#Borth #Wales #COVID19
6331,12272,13266,14354,14354,sandeshnews,કોરોના વાયરસનો કહેર: આ રાજ્ય એ 30મી જૂન સુધી લોકડાઉન વધારી દીધું જાણો સમગ્ર માહિતી : https://bit.ly/2Xjq3qX #Lockdown #CoronaVirus #COVID19 #Tamilnadu,2020-05-31 08:37:13+00:00,#Lockdown #CoronaVirus #COVID19 #Tamilnadu
